"Rubus_caesius_F_1"	"Taraxacum_officinale_F_1"	"Corylus_avellana_F_1"	"Impatiens_glandulifera_F_1"	"Buddleja_davidii_F_1"	"Buddleja_davidii_F_2"	"Buddleja_davidii_F_3"	"Reynoutria_japonica_F_1"	"Reynoutria_japonica_F_2"	"Taraxacum_officinale_F_2"	"Prunus_cerasifera_F_1"	"Eupatorium_cannabinum_F_1"	"Fraxinus_excelsior_F_1"	"Plantago_major_F_1"	"Impatiens_glandulifera_F_2"	"Rosa_canina_F_1"	"Rubus_caesius_F_2"	"Hedera_helix_F_1"	"Hedera_helix_F_2"	"Corylus_avellana_F_2"	"Plantago_major_F_2"	"Cornus_sanguinea_F_1"	"Prunus_cerasifera_F_2"	"Juglans_regia_F_1"	"Prunus_spinoza_F_1"	"Wavelength"
64.35	52.48	28.92	46.07	40.3	52.09	84.6	56.5	62.07	85.91	74.25	70.86	63.36	78.39	118.3	69.84	77.5	43.35	66.72	41.59	35.65	44.71	48.35	39.54	46.1	826.808
65.74	56.09	31.38	49.9	42.67	56.18	88.25	63.87	68.08	88.65	78.88	78.03	72.22	85.08	125.89	74.99	83.32	49.41	69.17	47.69	43	48.7	54.77	46.5	48.37	827.109
63.74	54.56	29.67	47.61	43.37	52.09	86.09	62.29	66.85	84.09	75.25	74.25	68.39	79.35	118.78	72.11	77.16	46.25	70.64	45.68	41.28	45.99	51.21	44.88	46.85	827.41
66.41	55.78	31.56	49.7	44.54	56.21	89.98	63.09	66.05	89.52	78.68	76.9	71.82	83.86	124.17	76.03	83.47	50.62	71.29	48.94	41.52	49.85	54.85	45.68	48.36	827.711
69.88	62.38	35.64	55.33	49.55	60.38	95.67	69.01	70.5	94.72	82.17	83.76	73.96	88.45	131	78.29	88.87	56.1	76.58	53.62	45.5	53.04	58.24	52.8	55.12	828.012
63.58	54.56	30.61	50.9	44.87	54.88	86.14	62.25	69	87.67	75.55	75.81	69.75	83.27	122.67	72.4	82.37	50.95	73.59	53.31	41.05	51.47	55.44	48.68	50.61	828.312
66.1	54.48	32.53	50.6	43.45	55.73	87.79	65.94	70.63	90.33	77.36	79.46	69.79	86.79	127.87	75.94	82.75	50.33	75.02	52.36	41.57	48.9	51.28	48.55	49.43	828.613
64.13	55.19	30.42	49.27	43.89	53.06	85.33	59.15	63.64	84.84	78.51	75.91	68.62	81.34	122.15	72.45	80.45	46.8	68.3	46.76	40.48	44.25	51.15	45.74	50.72	828.914
68.07	55.54	33.62	52.76	49.79	58.06	85.74	64.02	69.52	86.58	78.86	76.96	69.47	83.4	122.19	71.51	81.2	48.77	71.28	47.49	46.84	50.58	56.97	47.89	51.9	829.214
67.5	58.29	34.32	53.13	46.18	57.91	87.27	64.26	74.77	84.74	82.13	82.7	70.7	82.25	126.46	79.67	83.68	51.39	75.51	52.49	47.5	49.13	54.44	49.57	49.58	829.515
61.41	51.73	29.9	45.44	42.39	51.41	78.93	59.57	63.66	81.93	73.48	74.98	64.04	72.98	118.11	70.53	72.23	43.01	64.74	42.5	36.72	42.84	46.46	39.61	45.38	829.815
66.16	56.78	33.1	54.96	42.51	59.39	89.56	68.02	70.22	86.92	81.23	78.35	73.12	86.64	133.9	82.68	84.63	52.84	69.86	49.83	38	44.32	56.79	50.32	53.6	830.115
67.8	58.68	33.21	53.59	44.22	58.5	88.14	61.83	68.74	91.33	76.08	76.91	69.01	83.21	128.4	77.26	80.97	48.22	72.08	47.84	44.77	52.46	54.01	49.3	48.1	830.416
56.36	53.3	27.67	42.84	42.85	43.49	72.59	53.18	66.33	78.41	74.82	70.64	66.04	73.45	107.92	64.53	72.32	43.03	60.83	45.24	36.29	36.76	47.91	37.61	42.99	830.716
74.14	66.25	45.06	55.69	55.31	67.4	88.98	65.59	75.01	94.27	87.19	80.45	76.49	94.45	121.6	84.12	89.51	57.47	79.46	61.78	55.58	60.21	63.73	57.72	57.65	831.016
57.81	52.92	26.68	46.96	38.33	51.74	79.59	61.82	59.18	80.02	70.48	69.28	62.07	72.62	113.54	69.02	71.26	45.54	67.8	45.09	45.87	42.23	51.48	45.86	50.59	831.316
63.55	57.47	30.76	48.1	46.37	49.42	75.78	56.61	61.93	77.65	68.94	64	59.12	74.36	106.34	63.79	73.52	42.54	69	42.19	35.84	42.08	42.66	40.17	44.12	831.617
76.04	62.87	39.5	60.2	47.23	64.9	86.33	64.75	70.9	89.2	78.15	72.75	71.87	86.59	114.34	79.17	85.01	57.88	80.01	57.3	45	48.82	49.99	55.46	60.71	831.917
56.32	47.44	28.91	47.8	35.84	54.38	78.58	50.88	61.62	76.75	69.34	61.51	59.04	76.84	110.13	71.95	70.38	47.67	61.11	36.79	36.88	45.33	53.72	41.72	44.44	832.217
67.66	56.22	32.75	54.13	47.77	55.17	78.27	61.25	67.82	80.83	74.62	74.78	61.83	76.74	109.92	75.76	73.76	48.3	67.92	45.41	49.74	48.13	54.98	46.08	52.94	832.517
64.87	58.43	30.79	51.19	40.41	54.81	78	62.18	67.13	84.62	72.15	68.09	66.16	78.49	112.31	72.37	73.41	51.83	72.7	45.26	41.37	48.14	53.28	47.72	46.93	832.816
66.79	55.61	32.14	44.96	46.36	53.43	80.58	62.97	66.26	84.62	71.43	74.19	67.94	77.13	113.91	71.23	75.51	49.66	66.54	46.69	40.27	50.38	55.99	43.98	42.07	833.116
60.81	51.18	29.6	47.73	42.7	49.62	74.75	60.23	59.14	72.95	67.55	65.8	61.27	76.52	99.54	63.87	67.47	43.71	62.45	41.03	38.66	41.16	48.09	45.96	43.47	833.416
60.28	55.52	28.46	47.79	41.18	49.09	80.59	58.11	63.65	80.88	72.93	72.36	64.83	77.48	112.65	70.35	76.43	46.7	69.23	46.97	38.99	45.84	46.57	44.86	45.52	833.716
65.72	51.72	29.27	46.84	39.05	53.42	81.18	54.78	64.89	79.81	72.22	70.89	63.63	80.3	114.13	71.8	73.91	43.72	66.74	45.52	40.55	47.02	46.98	46.43	44.31	834.015
64.81	56.23	35.27	53.17	43.03	59.06	85.3	64.03	67.02	87.18	73.93	74.92	69.22	82.24	120.24	75.24	83.96	47.88	72.32	51.65	41.22	51.75	54.03	49.09	51.8	834.315
62.06	57.26	32.54	49.02	42.03	50.63	80.79	60.35	66.67	78.97	72.6	72.09	63.1	80.57	113.23	69.57	75.99	45.05	68.83	49.07	42.5	48.83	49.48	44.42	50	834.615
61.74	52.32	33.18	48.79	43.44	54.2	81.52	60.4	65.97	84.37	75.01	73.77	64.67	76.81	115.27	67.77	75.69	49.71	69.79	46.24	43.82	47.53	51.53	45.05	46.77	834.914
60.7	52.46	27.43	46.66	39.59	53.78	80.3	61.11	65.06	82.27	72.59	74.96	65.05	79.8	117.33	71.19	79.7	45.1	69.63	48.64	39.54	47.62	48.39	41.3	48.18	835.214
61.43	52.12	24.53	40.79	40.34	48.39	86.9	57.93	62.99	82.66	73.72	71.82	60.75	77.6	121.91	71.88	76.22	42.22	66.02	44.62	37.34	47.72	44.33	42.33	42.13	835.513
61.46	55.18	30.43	53.03	45.44	54.78	91.49	58.93	67.47	88.18	77.57	78.39	68.73	80.12	124.16	75.92	76.43	47.44	70.49	49.12	45.7	49.89	52.32	46.32	48.86	835.812
63.72	58.46	38.68	47.13	49.06	59.74	88.36	63.38	74.52	88.29	80.1	80.1	81.26	83.79	124.72	77.78	79.32	55.64	77.18	50.33	48.58	56.44	59.97	52.36	57.66	836.112
64	52.05	26.37	46.17	33.48	54.11	87.3	61.36	61.41	88.57	76	80.33	67.47	83.56	129.43	71.95	79.87	50.2	66.96	42.74	40.92	44.92	45.61	42.11	45.49	836.411
54.16	43.98	20.75	39.99	35.83	54.88	78.9	61.66	58.29	74.63	72.44	69.99	57.73	77.8	120.07	72.99	81.31	44.5	67.56	38.15	33.3	45.03	48.68	37.77	48.01	836.71
65.98	52.72	29.32	48.53	38.87	59.06	84.05	58.95	67.26	75.06	81.16	74.79	69.13	81.57	114.93	75.01	83.51	50.13	70.86	52.94	46.58	51.85	53.1	42.36	44.21	837.009
60.7	50.45	37.01	46.84	47.17	54.42	75.37	57.01	65.21	81.13	69.1	69.7	60.96	69.41	97.06	65.1	69.58	39.95	65.68	50.13	40.66	45.9	49.51	46.05	55.23	837.308
55.93	44.42	33.02	43.26	33.03	42.92	71.88	56.86	54.47	74.81	65.35	62.79	51.68	71.36	104.42	73.13	60.75	36.03	69.45	37.31	34.86	37.52	41.93	38.46	38.96	837.607
53.29	53.87	21.69	45.43	45.06	56.04	78.02	64.24	62.36	76.72	75.62	67.59	57.51	77.56	113.15	68.76	75.95	43.52	71.6	39.9	37.31	40.37	44.96	38.47	48.94	837.906
57.79	47.76	20.38	36.68	30.41	35.56	72.51	42.68	49.48	68.73	62.75	57.06	48.3	63.84	105.35	57.3	65.56	29.58	54.7	33.52	24	33.59	37.39	32.91	34.71	838.205
61.04	53.71	34.63	48.88	51.81	59.37	73.4	66.45	58.75	73	70.61	66.02	59.96	68.36	100.92	61.38	73.07	44.79	67	52.58	40.46	42.59	48.19	54.77	51.05	838.504
61.8	62.22	25.68	41.53	43.52	52.09	92.19	57.25	63.77	84.52	79.63	76.2	57.83	86.49	125.1	71.15	81.68	54.95	77.54	36.94	49.23	44.4	39.53	46.44	50.13	838.803
67.75	49.82	33.42	57.01	44.14	47.46	79.25	66.34	62.92	80.18	73.05	72.91	62.77	84.21	121.38	71.65	72.26	51.37	66	45.05	40.38	38.92	46.94	47.44	46.95	839.101
71.82	52.56	35.39	58.02	43.63	49.85	81.41	61.49	57.6	75.61	75.55	68.5	58.69	80.5	109.56	80.17	69.81	46.07	65.92	47.47	40.11	51	50.63	45	49.6	839.4
69.02	65.88	24.3	50.4	46.5	51.73	81.75	63.47	65.73	85.68	78.64	83.12	71.95	87.12	121.02	63.73	78.56	46.78	75.31	51.62	39.3	48.59	61.11	35.45	57.27	839.699
67.33	58.73	30.21	50.83	48.05	52.36	77.23	52.64	66.67	78.36	83.73	74.61	69.33	82.95	115.83	63.87	88.15	54.28	69.08	52.64	36.37	55.21	50.82	42.44	56.61	839.997
75.55	62.03	25.85	54.91	43.08	50.05	91.86	60.96	61.73	97.22	88.77	79.41	77.56	102.8	134.84	84.01	95.87	47.87	74.68	46.32	47.84	55.99	39.79	49.12	49.38	840.296
54.92	52.64	19.27	45.39	36.41	45.54	71.6	50.01	55.32	85.09	62.84	74.85	59	77.69	113.01	64.54	65.18	38.37	63.15	41.02	29.48	44.73	47.48	41.82	38.09	840.594
58.28	52.12	32.47	47.95	36.41	48.73	79.34	52.69	61.64	81.28	62.62	69.16	62.13	78.83	120.86	63.86	83.05	49.59	66.51	50.98	44.67	44.5	55.5	44.21	43.56	840.893
74.04	59.7	24.85	45.99	48.93	54.74	82.58	54.83	64.98	87.57	80.76	80.3	70.47	88.89	116.54	75.88	81.33	42.53	66.79	50.07	40.68	65.44	51.64	43.25	51.82	841.191
61.98	56.46	34.93	53.53	48.89	47.83	75.99	60.74	60.14	78.49	73.59	69.35	62.63	76.34	103.71	67.35	75.79	47.64	59.56	45.05	39.39	46.14	54.53	38.16	44.68	841.489
57.39	51.58	32.81	59.14	43.3	61.7	74.1	60.92	60.56	72.28	66.85	60.41	72.52	71.42	103.57	64.59	76.64	39.88	59.08	48.24	41.48	43.84	47.99	47.33	45.05	841.788
59.74	56.98	29.38	64.52	38.79	55.4	87.25	54.14	67.45	87.63	76.1	75.57	72.47	91.38	129.38	67.99	85.96	49.06	77.97	45.89	44.38	41.85	60.21	57.74	48.53	842.086
70.13	65.73	37.86	63.17	56.78	69.38	98.32	77.19	69.7	94.61	84.91	74.87	77.78	96.3	136.67	82.62	80.7	64.41	82.92	52.55	50.97	58.64	54.53	53.15	55.39	842.384
66.01	52.64	26.92	41.61	42.18	57.27	77.91	48.03	51.39	88.38	68.91	69.27	59.84	78.09	112.67	59.97	78.38	48.62	66.96	41.27	32.27	49.67	39.96	44.35	45.11	842.682
54.73	48.59	34.69	41.42	37.77	49.16	70.12	54.37	54.46	69.57	70.4	60.53	54.57	67.26	98.81	64.06	53.18	36.98	60.76	38.1	30.29	39.68	51	39.6	42.43	842.98
62.18	48.24	28.69	47.41	27.63	49.25	83.86	49.75	59.32	72.71	81.64	69.51	59.83	66.55	108.97	75.03	70.85	50.25	56.69	39.84	34.16	36.11	47.92	33.7	36.15	843.278
91.58	74.69	54.51	72.57	63.62	72.86	94.97	65.47	80.83	106.92	101.56	92.25	85.07	120.72	140.04	100.23	95.87	77.58	98.75	68.32	69.11	51.25	57.42	66.8	61.7	843.576
64.36	58.18	17.91	51.47	55.41	44.24	67.57	56.09	55.24	81.88	69.4	65.67	64.41	62.54	110.54	57.07	74.61	47.38	51.73	40.91	40.58	44.91	56.83	35.19	46.95	843.874
47.13	55.38	-2.96	30.36	38.07	46.95	65.12	29.31	54.22	56.17	55.8	52.98	50.79	62.1	100.44	57.44	51.62	31.6	47.57	29.9	27.98	29.53	29.85	33.21	28.4	844.172
73.16	66.81	10.38	52.58	42.18	54.29	81.72	63.27	61.43	92.63	75.87	81.27	74.05	96.97	127.38	73.51	93.35	58.41	75.68	46.5	43.37	52.86	52.66	50.74	42	844.469
58.8	42.76	13.65	41.04	39.7	39.95	73.56	46.12	51.84	71.34	81.26	56.39	66.14	74.4	112.28	68.18	74	42.07	59.49	28.94	31.6	40.55	25.3	37.49	20.99	844.767
62.07	55.81	29.6	42.64	33.16	51.74	80.16	44.89	63	59.28	78.77	55.56	63.16	72.61	88.21	65.99	67.12	42.52	65.38	49.64	50.6	48.36	40.09	54.88	50.17	845.065
80.9	61.13	27.59	53.06	50.68	38.74	75.93	59.58	81.02	91.48	81.43	75.06	53.46	85.87	115.23	79.63	89.59	42.19	82.49	48.11	28.27	47.12	52.51	27.36	61.95	845.362
65.04	40.68	40.3	46.3	42.26	47.37	66.42	50.11	58.74	82.43	73.84	64.49	57.41	70.31	90.89	53.75	57.84	44.33	61.29	47.24	28.3	49.94	47.75	31.8	45.17	845.66
87.68	101.47	43.61	67.05	32.78	71.65	125.23	75.25	115.83	106.7	141.57	106.98	97.96	106.21	185.36	124	105.76	38.82	87.8	52.02	59.5	65.41	55.36	43.16	41.8	845.957
57.09	43.93	19.28	39.29	44.02	48.14	64.84	48.71	59.44	66.84	67.2	59.8	58.54	71.28	85.94	47.95	56.24	56.25	53.83	50.19	34.89	43.68	37.79	40.89	52.33	846.255
71.56	48.24	14.74	54.38	40.77	50.21	89.85	53.76	62.16	74.91	77.37	73.9	54.91	86.76	130.32	76.97	90.38	43.66	75.1	56.98	44.91	39.36	48.93	57.51	56.8	846.552
49.95	63.23	17.18	34.07	16.87	54.21	70.78	52.75	40.12	60.85	60.65	65.45	50.12	59.22	88.27	51.36	59.46	30.56	62.65	31.37	25.18	43.06	24.77	29.64	26.85	846.849
56.62	43.36	23.55	54.87	46.75	39.8	70.59	57.01	37.45	77.68	71.13	54.51	55.2	75.14	101.85	69.32	70.61	53.78	69.48	44.83	36.5	52.9	39.28	44.74	46.38	847.147
66.71	53.52	20.81	45.53	37.36	49.21	81.13	44.43	53.41	86.6	60.89	55.92	45.29	79.39	92.85	42.48	63.13	28.97	73.24	41.82	18.99	36.87	38.65	46.68	34.82	847.444
61.86	72.35	42.53	41.26	57.01	56	91.64	16.69	70.05	87.18	82.57	65.8	84.08	76.3	139.32	84.86	79.9	28.91	87.98	41.3	32.78	27.6	44.95	41.14	38.2	847.741
59.34	56.8	13.27	33.98	32.3	64.39	59.5	48.14	53.99	73.16	62.19	54.65	61.33	92.32	118.77	55.1	66.13	41.79	62.09	40.61	6.41	42.05	17.76	30.89	32.54	848.038
80.38	58.46	35.73	61.22	59.66	46.74	89.87	54.3	55.4	85.99	85.48	66.64	62.7	89.87	107.15	82.39	92.7	33.54	72.97	58.44	47.12	44.17	34.2	30.01	37.82	848.335
59.79	51.64	22.19	32.21	34.89	53.18	54.4	42.45	40.86	70.39	75.42	51.1	46.79	59.79	89.16	59.13	72.59	36.35	61.92	36.77	27.52	52.69	37.57	39.71	44.21	848.632
24.7	37.68	-10.6	4.08	9.46	12.49	47.85	25.57	19.75	47.07	48.13	31.74	30.89	46.81	64.55	46.03	31.49	-4.8	27.63	19.33	14.41	6.34	-0.9	5.94	0.02	848.929
91.11	54.28	30.6	64.17	53.55	49.8	83.95	61.86	67.44	84.39	79.45	64.26	65.35	83.81	113.95	108.93	73.32	51.28	57.59	50.76	38.53	56.63	69.82	43.18	46.47	849.226
74.58	61.2	27.22	38.26	30.35	56.52	70.89	48.64	45.1	71.35	57.32	62.16	56.69	63.87	99.48	76.42	58.37	43.64	47.35	38.74	36.35	41.18	37.65	44.05	51.36	849.523
51.11	59.58	24.55	46.62	39.71	48.61	63.74	44.71	54.96	86.12	59.71	54.79	50.2	65.38	83.17	58.92	68.78	41.87	72.76	45.87	34.22	43.28	42.93	34.4	49.5	849.819
46.23	46.7	19.35	38.01	20.24	40.56	65.89	31.11	57.23	71.58	56.01	25.97	44.08	63.66	79.04	58.22	54.78	32.29	53.96	31.35	22.11	53.88	18.93	32.48	15.73	850.116
67.16	71.86	25.52	46.48	49.55	52.14	73.34	60.69	65.94	69.46	73.96	68.38	49.29	71.52	95.45	81.22	61.36	27.3	63.94	39.72	27.5	38.77	45.84	60.47	46.34	850.413
64.62	63.73	2.65	58.04	51.76	51.82	91.98	63.03	81.37	76.25	89.78	62.59	59.77	83.09	132.75	87.37	83.12	46.54	86.43	30.19	46.31	23.56	43.11	41.5	35.43	850.709
64.42	61.02	20.33	29.76	39.09	37.12	80.62	54.76	44	90.24	71.19	62.93	67.9	80.28	124.88	67.97	73.57	32.41	64.34	30.8	43.66	34.71	12.33	53.6	51.15	851.006
81.29	75.66	42.02	63.13	23.8	50.42	95.86	78.68	83.84	92.5	80.51	92.52	75.63	101.46	118.33	72.33	91.09	29.63	62	42.03	41.27	40.3	36.66	44.93	58.29	851.302
70.79	56.15	34.47	51.73	45.52	42.25	73.05	53.21	55.11	102.94	71.6	71.6	55.86	92.84	106.18	69.33	82.11	48.24	72.19	52.15	39.43	40.62	54.61	53.89	60.07	851.599
84.24	66.74	36.21	50.53	32.43	38.25	79.51	58.7	56.37	84.24	67.3	59.42	41.74	71.75	96.25	57.43	87.29	52.73	61.96	47.4	44.14	37.04	39.84	39.79	53.13	851.895
61.86	70.39	47.91	65.57	69.97	60.47	97.63	72.47	81.63	100.3	96.95	80.81	79.76	86.27	128.41	87.95	91.49	54.74	72.03	70.37	56.09	63.38	57.81	44.71	57.69	852.191
76.76	107.81	16.18	70.73	49.85	67.48	129.22	69.29	60.88	121.18	116.76	105.13	95.29	123.93	135.43	105.53	99.22	81.46	121.29	58.29	28.31	78.85	45.7	51.76	46.79	852.488
38.29	-23.06	-22.22	-1.45	-6.86	9.85	80.32	36.47	7.4	94.33	27.81	20.58	60.97	80.54	104.49	67.62	32.85	17.76	37.3	17.64	-20.84	3.23	15.78	6.5	-0.62	852.784
49.15	42.58	31.93	31.92	39.86	30.52	50.4	36.68	44.4	55.82	58.89	56.63	40.63	64.3	85.48	64.41	58.55	38.22	45.03	28.21	33.32	44.84	31.88	44.95	46.02	853.08
70.06	65.19	30.37	32.76	34.91	50.42	90.52	54.38	66.02	79.72	78.13	67.5	69.67	99.86	112	70.22	90.22	73.32	78.03	34.24	38.31	35.88	57.84	56.01	71.07	853.376
49.45	74.71	24.42	59.52	52.23	52.59	100.49	67.04	63.02	85.35	83.03	91.77	82.48	79.26	135.04	69.74	70.55	37.79	71.07	51.9	46.17	57.86	52.29	50.2	53.87	853.672
69.12	76.17	49.24	64.16	53.64	57.93	47.75	74.49	71.3	94.22	75.83	68.23	68.68	79.55	104.44	74.01	82.79	63.87	80.77	48.09	29.33	51.46	52.92	51.46	62.21	853.968
12.73	34.46	-7.15	24.12	23.13	15.58	42.6	-5.59	23.66	53.54	21.24	35.15	32.12	43.76	80.88	27.79	40.69	1.82	52.32	34.96	2.94	17.35	15.84	6.91	7.75	854.264
69.69	63.67	29.24	63.25	50.04	55.3	69.82	59.45	55.41	70.71	67.79	78.62	62.76	79.88	105.29	66.12	75.57	61.95	64.27	54.1	41.26	58.97	56.08	49.53	49.85	854.56
50.06	36.32	-4.98	38.87	35.81	60.05	69.86	28.41	31.81	71.42	50.99	56.81	45.88	47.99	99.29	48.64	47.76	52.81	46.64	43.81	17.58	29.08	29.9	32.31	34.32	854.855
70.91	55.61	29.9	64.7	49.33	60.22	83.46	73.86	51.35	98.73	73.92	79.77	62	85.75	118.91	79.04	90.48	50.82	73.12	59.45	38.08	44.92	52.95	23.07	65.24	855.151
96.11	76.7	36.8	74.41	47.64	58.13	88.84	89.16	75.42	104.12	117.75	119.61	80.2	102.26	146.48	87.54	102.11	82.93	66.77	72.58	42.07	77.83	71.18	71.11	47.92	855.447
68.61	63.99	34.24	39.43	37.18	42.44	70.15	50.79	47.16	73.36	64.34	60.21	51.09	76.89	111.57	61.26	66.96	40.77	62.72	28.73	33.83	33.05	70.48	38.25	36.95	855.743
33.26	29.44	-11.44	39.41	-3.09	27.8	68.63	24.69	18.31	69.39	59.2	36.31	29.79	61.25	103.69	70.71	71.69	35.01	42.43	35.85	6.58	38.53	-4.91	16.58	22.16	856.038
23.27	5.34	-10.09	14.64	5.76	4.58	50.52	-6.33	40.52	87.34	68.43	32.45	35.88	59.26	69.94	62.79	58.67	-0.18	46.05	3.45	-18.34	14.3	22.06	-5.06	29.37	856.334
56.24	64.04	15.42	31.35	45.68	42.27	84.22	67.18	65.56	63.76	68.15	67.09	54.83	58.95	86.84	51.43	57.47	37.03	61.58	62.21	22.99	56.37	35.66	38.46	69.68	856.629
97.63	76.14	45.67	79.88	52.99	61.87	87.11	80.05	69.42	74.06	111.96	82.5	88.04	88.09	128.97	99.74	80.82	46.32	80.16	56.76	62.97	72.22	66.09	68.56	64.85	856.925
71.22	62.04	23.05	54	68.2	51.77	80.05	47.53	76.37	89.53	86.56	67.58	61.34	78.38	98.92	72.06	65.93	25.32	84.96	52.69	32.59	47.57	53.78	51.05	48.3	857.22
61.2	49.57	22.8	57.25	47.15	45.11	73.6	36.66	28.81	81.66	76.52	68.79	53.4	91.8	97.5	67.8	76.37	68.49	63.85	30.7	40.24	41.36	58.65	56.01	51.26	857.515
73.84	73.1	66.87	78.08	50.28	70.39	84.84	70.94	78.97	86.75	93.34	86.53	75.23	93.32	125.28	89.02	99.44	69.09	80.95	61.73	63.44	76.82	70.16	68.2	66.71	857.81
90.28	33.22	17.76	86.94	44.79	53.78	88.05	58.16	57.6	89.68	97.01	66.36	67.88	103.48	141.91	73.03	98.85	52.59	76.99	25.48	32.84	43.58	53.79	67.31	54.63	858.106
69.99	44.7	28.08	26.04	20.16	45.18	76.06	24.04	27.54	71.73	68.71	51.25	49.73	60.18	99.06	58.73	50.1	34.52	49.28	40.93	13.4	32.15	28.3	34.31	23.56	858.401
73.01	90.25	62.27	49.53	70.15	73.18	79.29	57.1	63.89	81.02	87.95	73.81	82.21	86.67	99.92	69.71	82.93	58.6	83.77	60.71	41.43	53.51	58.59	61.04	44.47	858.696
62.97	58.73	50.98	64.36	51.61	72.28	71.06	64.86	61.76	76.37	72.04	69.98	67.51	79.38	105.37	78.17	64.68	42.73	64.84	40.61	46.67	47.75	57.56	35.68	40.44	858.991
55.75	50.22	35.42	58.33	40.3	49.22	71.66	50.02	43.77	61.84	64.09	61.19	57.5	65.95	91.06	60.71	59.61	50.73	64.97	42.44	37.32	50.5	38.27	40.02	36.79	859.286
58.35	71.75	18.97	46.38	48.17	38.17	57.18	48.39	40.13	59.28	66.06	93.96	53.28	74.8	103.56	61.15	66.89	40.4	63.31	54.81	31.84	40.82	61.17	35.45	43.44	859.581
63.83	47.84	46.07	57.11	45.15	60.69	73.15	64.57	51.97	83.58	63.37	84.39	73.25	73.47	108.93	79	85.35	76.2	73.39	79.43	54.65	77.87	41.57	24.6	55.66	859.876
68.04	64.21	33.81	48.83	59.68	53.74	74.32	54.26	70.8	79.57	57.98	61.04	56.3	82.2	101.39	81.33	81.64	47.19	56.13	45.21	44.22	64.66	47.18	33.98	45.59	860.17
31.74	29.41	6.72	10.91	26.97	13.57	46.54	23.97	21.15	55.23	30.4	31.63	34.14	60.52	68.58	28.22	63.53	23.63	31.27	5.1	14.5	45.84	16.16	-3.71	3.55	860.465
68.97	44.8	41.81	57.14	49.44	63.04	77.89	37.3	56.47	79.68	68.75	55.19	70.23	77.89	97.92	62.91	80.29	37.48	54.4	46.93	42.92	45.52	39.26	46.47	56.04	860.76
118.44	72.19	-84.78	63.48	28.88	114.81	156.03	79.09	82.46	133.55	92.34	114.81	120.74	115.17	214.61	107.41	112.79	-20.38	118.64	96.25	39.15	64.86	6.15	79.95	24.59	861.054
44.62	54.56	18.13	56.11	39.95	68.28	73.45	60.25	41.82	72.38	68.95	60.98	46.03	60.03	88.77	41.17	74.8	34.03	65.41	48.96	40.09	39.55	27.37	21.08	43.6	861.349
55.42	45.84	39.38	34.21	32.07	58.19	84.05	53.16	44.21	69.18	67	69.39	50.76	70.47	83.2	61.84	78.76	46.28	60.1	22.13	12.82	42.73	38.19	44.18	50.15	861.644
57.49	45.43	32.08	31.88	41.12	47.02	70.82	44.34	45.93	81.4	58.39	54.96	48.54	66.51	90.15	54.46	66.23	43.41	57.15	30.03	53.47	49.35	36.45	47.97	51.55	861.938
65.07	59	30.64	36.67	39.28	40.88	60.25	54.73	57.22	55.99	62.06	51.3	55.61	63.16	97.37	68.87	62.17	56.24	56.94	39.27	55.43	46.79	42.24	48.47	48.19	862.232
46.04	39.09	25.9	16.43	35.21	28.85	69.49	19.83	30	58.35	62.59	38.3	52.38	79.61	88.95	45.36	63.11	44.73	57.25	38.22	24.6	43.15	30.21	28.8	30.06	862.527
61.21	46.59	-11.39	35.6	31.1	48.11	45.9	30.9	20.92	68.86	65.06	31.71	32.35	71.96	91.16	67.22	46.12	35.38	44.53	21.61	13.45	32.76	26.25	25.27	31.38	862.821
61.31	55.6	29	31.08	30.63	51.44	67.25	47.67	45.85	72.19	72.09	56.26	58.18	81.72	95.86	74.3	58.12	38.59	61.25	53.61	33.86	44.48	53.3	37.18	43.3	863.115
37.64	59.08	28.05	45.11	28.2	37.9	63.99	34.96	50.31	79.31	67.4	50.96	35.08	72.91	86.76	52.45	66.28	32.77	58.28	34.46	46.16	44.4	58.37	39.87	32.28	863.409
46.84	66.02	33.14	52.44	46.93	43.85	82.58	46.69	59.15	69.15	61.39	50.18	51.68	55.16	75.3	60.82	60.29	45.64	51.33	53.24	47.72	63.7	51.63	33.94	36.32	863.704
67.75	52.46	45.39	51.04	45.53	60.71	67.4	48.98	55.95	83.25	75.17	60.94	60.65	78.04	96.94	73.07	70.66	54.25	59.25	67.14	47.51	64.85	41.75	46.57	49.17	863.998
56.75	60.64	26.17	53.78	45.37	46.17	76.81	55.45	49.3	71	74.05	74.17	50.14	74.91	100.82	62.68	60.43	57.54	57.44	38.54	39.59	32.89	36.34	46.26	36.35	864.292
37.88	36.69	12.27	24.74	31.32	46.46	65.46	51.62	27.27	68.95	49.07	51.83	32.16	64.74	80.04	52.54	58.67	21.65	69.46	18.09	31.33	31.03	21.79	38.87	31.24	864.586
68.76	37.86	24.67	45.69	49.67	42.69	68.89	58.27	64.33	63.6	70.75	70.62	58.87	70.36	80.87	41.69	73.34	39.14	52.71	51.5	40.46	40.2	44.3	40.93	48.13	864.88
59.31	47.16	22.88	53.18	36.19	37.39	65.95	37.32	54.11	56.42	66.55	58.9	52.76	64.94	96.46	49.35	62.51	44.62	54.19	53.64	31.87	50.63	34.65	36.76	39.44	865.173
47.43	59.36	40.93	59.68	24.1	33.46	70.85	49.9	57.94	61.89	56.77	62.98	53.6	67.51	90.62	49.58	63.59	46.03	64.7	35.68	30.21	30.56	38.01	34.74	43.05	865.467
